user_id,full_name,kyc_status,risk_segment,monthly_income,occupation,city,state,transaction_count,transaction_amount,average_transaction_value,failed_transaction_count,pending_transaction_count,dispute_count,disputed_amount,high_severity_disputes,critical_disputes,failed_rate,dispute_rate,risk_score,risk_level,repeated_dispute_flag,high_value_dispute_flag
USR78015,Ira Jayaraman,Rejected,high,,Business Owner,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78023,Akshay Dugar,Approved,,17837.0,Business Owner,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78026,Yatin Chadha,Approved,low,24555.0,Farmer,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78028,Umang Patel,Approved,medium,17002.0,Self Employed,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78033,Ishwar Yohannan,Approved,low,36946.0,Self Employed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78034,Logan Bal,Approved,low,15600.0,Freelancer,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78036,Baljiwan Hayer,Approved,medium,12369.0,Business Owner,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78045,Joshua Chaudhary,Approved,low,22844.0,Self Employed,Ludhiana,Punjab,1.0,8242.12,8242.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78051,Lucky Dugal,Rejected,high,14294.0,Student,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78059,Vasana Palla,Approved,low,29828.0,Farmer,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78061,Odikapingle,Approved,medium,18690.0,Gig Worker,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78063,Osha Kuruvilla,In Progress,,27377.0,Salaried,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78065,Harish Radhakrishnan,Rejected,low,8887.0,Gig Worker,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78066,Naksh Nagy,Approved,high,25576.0,Gig Worker,Jalandhar,Punjab,1.0,886.84,886.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78068,Guneet Nori,Approved,low,41738.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78069,Jasmit Batta,Approved,high,39340.0,Farmer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78070,Yachana Bhavsar,Approved,low,37612.0,Retired,Delhi,Delhi,1.0,20533.27,20533.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78071,Ucchal Parmar,Approved,high,35441.0,Retired,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78072,Hemangini Rajagopalan,Approved,,12200.0,Retired,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78073,Jack Salvi,Approved,low,54152.0,Freelancer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78077,Lakshmi Andra,Approved,low,,Salaried,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78078,Tamanna Mall,In Progress,low,,Gig Worker,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78090,Jai Nayar,Rejected,low,21604.0,Farmer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78091,Chanchal Doctor,Rejected,medium,21846.0,Freelancer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78102,Ekiya Banerjee,Approved,medium,14595.0,Salaried,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78103,Ati Rao,Rejected,low,13384.0,Gig Worker,Pune,Maharashtra,1.0,23879.83,23879.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78106,Rishi Purohit,Approved,low,37366.0,Self Employed,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78115,Chaaya Nigam,Approved,low,29946.0,Unemployed,Amritsar,Punjab,1.0,16559.18,16559.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78118,Ira Nagi,Approved,medium,50432.0,Business Owner,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78119,Gaurika Kapoor,Approved,high,20640.0,Student,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78123,Yahvi Ravel,Approved,low,18181.0,Business Owner,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78124,Deepa Keer,Approved,low,42536.0,Business Owner,Amritsar,Punjab,1.0,3691.06,3691.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78127,Sathvik Thakur,Approved,low,17125.0,Self Employed,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78128,Isaac Dalal,Rejected,low,33400.0,Farmer,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78132,Kala Chander,Approved,medium,33025.0,Unemployed,Mumbai,Maharashtra,1.0,17082.56,17082.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78135,Kritika Narayan,Approved,medium,42563.0,Student,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78136,Girikdewan,Approved,medium,36819.0,Unemployed,Chennai,Tamil Nadu,1.0,11563.0,11563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78137,Saksham Bera,Approved,medium,51438.0,Self Employed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78138,Advikaranganathan,Approved,high,56400.0,Farmer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78141,Oeshi Mall,Approved,low,41000.0,Student,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78143,David Sama,Pending,,,Salaried,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78146,Ubika Sinha,Approved,low,37436.0,Student,Ludhiana,Punjab,2.0,15401.880000000001,7700.9400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78147,Warjas Bajaj,Approved,low,13699.0,Business Owner,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78148,Kamya Sami,Approved,high,33377.0,Student,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78150,Thomas Saha,In Progress,medium,33700.0,Self Employed,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78156,Bhavya Sen,Approved,low,51466.0,Freelancer,Ludhiana,Punjab,1.0,16310.51,16310.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78161,Farhan Sastry,Approved,low,67834.0,Farmer,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78162,Tara Lata,Approved,low,49990.0,Salaried,Jalandhar,Punjab,1.0,24706.67,24706.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78164,Abeer Bal,Rejected,medium,14198.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78168,Adweta Kibe,Approved,low,14623.0,Unemployed,Mumbai,Maharashtra,1.0,18879.8,18879.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78170,Anthony Jha,Approved,low,35229.0,Salaried,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78174,Amruta Comar,Approved,high,25576.0,Gig Worker,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78179,Lavanya Anand,Approved,low,22231.0,Retired,Lucknow,Uttar Pradesh,1.0,16738.61,16738.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78182,Tara Naik,Pending,low,30202.0,Freelancer,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78188,Baghyawati Setty,Approved,low,31900.0,Retired,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78189,Advay Yohannan,Pending,low,53678.0,Freelancer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78191,Ekaja Rai,Approved,,50921.0,Freelancer,Ludhiana,Punjab,2.0,36763.76,18381.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78200,Samuel Kurian,Approved,low,22382.0,Farmer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78206,Ganga Pillai,Approved,medium,11054.0,Self Employed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78207,Avi Rama,Approved,medium,13000.0,Retired,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78208,Saksham Chowdhury,Approved,low,26215.0,Student,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78211,Ishwar Vyas,Approved,low,21541.0,Gig Worker,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78218,Oliver Ghosh,Approved,medium,77797.0,Self Employed,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78221,Champak Bhat,Approved,high,8919.0,Student,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78226,Vidhi Loyal,Approved,medium,,Retired,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78228,Manan Padmanabhan,Approved,low,16043.0,Salaried,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78231,Hritik Setty,Approved,low,34360.0,Unemployed,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78234,Yashvi Palla,Approved,medium,37816.0,Farmer,Chennai,Tamil Nadu,1.0,8575.08,8575.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78245,Kevin Sur,Approved,low,30089.0,Self Employed,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78247,Logan Thakkar,Approved,high,25004.0,Self Employed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78250,Naksh Vohra,Approved,low,13174.0,Business Owner,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78251,Theodore Gandhi,Approved,high,22914.0,Freelancer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78253,Unnati Kumer,Approved,low,,Unemployed,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78256,Rajeshri Soni,Approved,high,43054.0,Unemployed,Chennai,Tamil Nadu,1.0,14781.0,14781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78261,Jackson Bala,Approved,medium,20400.0,Self Employed,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78262,Garima Vala,Approved,medium,51449.0,Freelancer,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78267,Daksh Nigam,Approved,medium,29674.0,Business Owner,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78269,Pushti Chhabra,Approved,medium,15486.0,Unemployed,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78275,Harshil Khatri,Approved,medium,41153.0,Retired,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78278,Wazir Bhakta,Approved,low,13149.0,Student,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78279,Maya Naik,Approved,medium,44034.0,Retired,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78283,Farhan Sampath,Approved,low,8630.0,Business Owner,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78290,Ubika Bassi,In Progress,low,,Salaried,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78295,Vasudha Ravi,Approved,low,19260.0,Business Owner,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78296,Falan Mand,Approved,high,27192.0,Gig Worker,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78298,Simon Raman,Approved,low,12111.0,Unemployed,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78300,Lipika Oak,Approved,low,13200.0,Student,Pune,Maharashtra,2.0,2307.9300000000003,1153.9650000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78304,Nirja Chakrabarti,Rejected,low,,Unemployed,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78307,Isaiah Natarajan,Approved,medium,28353.0,Freelancer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78308,Advikvig,Approved,low,21484.0,Self Employed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78309,Bhavika Chada,Approved,low,10784.0,Unemployed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78311,Yash Brar,Approved,medium,54056.0,Freelancer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78320,Nilima Madan,Approved,medium,36547.0,Farmer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78328,Shivani Munshi,Approved,low,,Business Owner,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78329,Panini Raju,Approved,low,12351.0,Salaried,Amritsar,Punjab,2.0,27292.300000000003,13646.150000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78332,Baljiwan Oza,In Progress,high,15419.0,Business Owner,Amritsar,Punjab,1.0,8355.5,8355.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78335,Mahika Khalsa,Approved,low,83184.0,Retired,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78337,Pranit Oza,Approved,medium,22457.0,Gig Worker,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78341,Hemani Bala,Approved,low,9949.0,Student,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78342,Kalpit Shah,Approved,medium,23744.0,Unemployed,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78347,Sachi Sagar,Approved,low,,Unemployed,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78349,Owen Acharya,Approved,low,28630.0,Business Owner,Delhi,Delhi,1.0,14635.67,14635.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78351,Manthanchatterjee,Approved,low,27852.0,Gig Worker,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78352,Zehaan Shenoy,Approved,low,28801.0,Unemployed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78354,Michael Sule,Approved,low,,Freelancer,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78364,Aryan Bail,In Progress,high,27956.0,Farmer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78366,Nachiket Kakar,Approved,low,,Salaried,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78368,Hemangini Sankaran,Approved,low,36942.0,Freelancer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78371,Jeremiah Gara,Approved,low,16953.0,Unemployed,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78374,Aadhya Tailor,Approved,,32366.0,Student,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78383,David Biswas,Approved,low,30291.0,Retired,Pune,Maharashtra,1.0,12782.23,12782.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78388,Siddharth Savant,Approved,low,7932.0,Gig Worker,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78400,Omkaar Nadig,Pending,high,53373.0,Farmer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78402,Ati Chad,Pending,low,42768.0,Farmer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78403,Agastya Kadakia,Approved,low,45762.0,Student,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78404,Charlesnagarajan,In Progress,low,30314.0,Self Employed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78406,Baghyawati Kara,Approved,medium,,Freelancer,Ludhiana,Punjab,1.0,7473.82,7473.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78409,Warinder Kurian,Approved,low,,Student,Ludhiana,Punjab,1.0,23913.63,23913.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78411,Rehaan Singhal,Approved,high,40100.0,Salaried,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78415,Nihal Das,Approved,,21560.0,Retired,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78416,Agastya Deo,Rejected,medium,53655.0,Self Employed,Amritsar,Punjab,1.0,9912.22,9912.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78417,Yashawini Parekh,Approved,low,22467.0,Student,Hyderabad,Telangana,1.0,4790.42,4790.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78433,Henry Sarraf,Approved,medium,37131.0,Retired,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78435,Anita Sachdeva,Approved,low,,Salaried,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78440,Osha Sachdeva,Approved,low,35876.0,Salaried,Mumbai,Maharashtra,1.0,16898.02,16898.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78441,Ekbal Lalla,Approved,,24875.0,Unemployed,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78444,Prisha Rao,Approved,medium,70089.0,Student,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78447,Avi Choudhary,Approved,medium,19900.0,Self Employed,Chennai,Tamil Nadu,2.0,25339.04,12669.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR78449,Benjamin Venkatesh,Approved,low,111646.0,Salaried,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78453,Hitesh Das,Pending,low,40298.0,Self Employed,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78454,Dhruv Kaur,Approved,low,42022.0,Unemployed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78455,Sai Kari,Approved,medium,14725.0,Freelancer,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78456,Oviya Dhawan,In Progress,medium,15823.0,Retired,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78457,Nitara Lalla,Approved,low,56832.0,Salaried,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78460,Sudiksha Bawa,Approved,low,48033.0,Farmer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78461,Naksh Pathak,Approved,low,38722.0,Salaried,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78474,Darika Ramesh,Pending,low,23825.0,Salaried,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78475,Gaurav Dhingra,Approved,low,35293.0,Gig Worker,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78476,Baghyawati Mitter,Approved,low,53995.0,Retired,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78483,Ishwar Buch,Approved,medium,30373.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78486,Teerth Sharaf,Approved,low,38952.0,Retired,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78489,Ishani Sama,Approved,low,39702.0,Salaried,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78490,Rajata Sami,Approved,medium,75917.0,Salaried,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78499,Anitavarma,Approved,low,19146.0,Retired,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78500,Shivani Pingle,Approved,medium,40036.0,Salaried,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR78514,Rehaan Aggarwal,Approved,high,40263.0,Salaried,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
