user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR85194,Neel Bobal,KJZKQ4844U,1803 2887 2332,1975-05-26,Chennai,Tamil Nadu,,Unemployed,2024-04-08,Approved,low
USR85203,Ria Wason,ZATCI5756E,6.87E+11,1980-01-20,Pune,Maharashtra,36446.0,Self Employed,2025-05-01,Rejected,low
USR85204,Jhalak Char,UNJEV4594H,XXXX-XXXX-0366,1999-04-01,Ludhiana,Punjab,16900.0,Freelancer,2024-06-01,Approved,low
USR85211,Abhimanyu Nanda,WYJKJ0497S,,1977-09-25,Jalandhar,Punjab,19823.0,Business Owner,2025-12-04,Approved,low
USR85212,Gabriel Devi,XEHOC5274T,XXXX-XXXX-7216,1961-06-22,Hyderabad,Telangana,36914.0,Farmer,2025-08-05,Rejected,low
USR85213,Prisha Gopal,JNODF0861B,8450 3827 8981,1996-11-20,Hyderabad,Telangana,,Farmer,2024-11-01,Pending,low
USR85216,Kamya Lall,CEDUE2961T,1.58E+11,1980-06-25,Mumbai,Maharashtra,81844.0,Farmer,2025-01-20,Approved,low
USR85223,Bhavika Sekhon,WFSXH3988X,3.55E+11,1989-09-09,Delhi,Delhi,41800.0,Self Employed,2025-11-24,Approved,medium
USR85225,Ubika Maharaj,,3279-4179-3103,1966-07-15,Bengaluru,Karnataka,,Gig Worker,2024-02-13,Approved,low
USR85231,Logan Mall,MAMER0414B,5409 4787 2040,1976-07-05,Hyderabad,Telangana,15060.0,Retired,2025-08-25,Approved,medium
USR85232,Owen Thakkar,BIKDU2674C,,1975-07-12,Delhi,Delhi,21200.0,Retired,2024-11-18,Approved,low
USR85245,Noah Sridhar,KJHCI8792E,9.75E+11,1997-12-29,Amritsar,Punjab,29218.0,Unemployed,2025-11-17,Approved,low
USR85246,Sarthaksur,JFNKS9133B,XXXX-XXXX-2125,1987-09-10,Chennai,Tamil Nadu,21910.0,Student,2025-12-24,Approved,low
USR85247,Bhavna Tak,ORVDR9692O,9739 4946 7784,1987-04-27,Lucknow,Uttar Pradesh,15782.0,Student,2024-10-15,Approved,high
USR85252,Gauri Bedi,WEXZK4999B,51929549841,1975-09-15,Chennai,Tamil Nadu,32500.0,Self Employed,2025-07-01,Approved,medium
USR85255,Xavier Sarna,VOOHC4613T,3893026852,1998-01-18,Chennai,Tamil Nadu,13978.0,Unemployed,2024-07-24,Approved,low
USR85256,Eta Ravi,YGVOI9236W,1.76E+11,1969-02-19,Delhi,Delhi,24705.0,Salaried,2026-02-03,Approved,low
USR85258,Raagini Narain,UHNNE4441C,1.66E+11,1976-12-26,Pune,Maharashtra,55145.0,Retired,2025-02-19,Approved,low
USR85261,Atharv Badal,IMUBR1465B,8.39E+11,1961-11-18,Jalandhar,Punjab,16851.0,Salaried,2024-01-21,Approved,low
USR85265,Ekanta Joshi,RDHLL4320N,6859-5157-0811,2006-11-11,Ludhiana,Punjab,36900.0,Unemployed,2025-06-20,Approved,low
USR85268,Ryan Borde,QWOBM1341Z,1695 8281 7008,2003-11-16,Amritsar,Punjab,56663.0,Self Employed,2025-09-23,Approved,low
USR85278,Ojasvi Bains,ZDRHQ2893A,8.88E+11,1988-07-27,Jaipur,Rajasthan,36900.0,Farmer,2024-10-18,Approved,medium
USR85282,Bhavya Narayanan,WEEDO9677N,9989-1261-4066,1980-04-29,Ludhiana,Punjab,24074.0,Retired,2024-07-28,Approved,
USR85284,Aayush Biswas,BFCYJ1666W,1.62E+11,1993-11-28,Lucknow,Uttar Pradesh,29933.0,Self Employed,2024-11-21,Approved,low
USR85285,Omya Chaudhry,XLMXI6605Z,4.81E+11,1971-03-08,Hyderabad,Telangana,23459.0,Retired,2024-06-02,Approved,low
USR85291,Bakhshi Garde,KKHGY0109L,6556 9335 4747,1972-02-09,Chennai,Tamil Nadu,65433.0,Farmer,2025-05-06,Approved,low
USR85292,Vasudha Boase,UPRNI1593Z,7.35E+11,1970-11-16,Jalandhar,Punjab,28909.0,Business Owner,2025-07-15,Approved,low
USR85294,Luke Gara,NHZJE9448S,1.80E+11,2007-10-23,Lucknow,Uttar Pradesh,41697.0,Self Employed,2024-08-11,Approved,medium
USR85295,Dayamai Rao,SZFTN5434C,9.60E+11,1961-06-02,Mumbai,Maharashtra,17341.0,Self Employed,2025-09-18,Approved,low
USR85298,Vivaan Cherian,LBJOH9007R,3.97E+11,1964-09-10,Pune,Maharashtra,,Freelancer,,Approved,low
USR85305,Hredhaan Chauhan,,4.74E+11,1979-09-25,Jalandhar,Punjab,45051.0,Salaried,2025-12-18,Approved,medium
USR85307,Krish Sankaran,USSSQ9073K,5.22E+11,,Jalandhar,Punjab,12907.0,Self Employed,2025-02-18,In Progress,medium
USR85310,Divya Pant,GLGQK1352T,65835527580,1967-06-18,Jalandhar,Punjab,29245.0,Unemployed,2024-10-09,Rejected,low
USR85314,Daniel Deol,NWUQJ5499I,5.67E+11,1965-03-13,Lucknow,Uttar Pradesh,61700.0,Business Owner,2024-11-06,Approved,low
USR85316,Omkaar Khanna,MEWHE2798T,5.24E+11,1961-12-14,Kolkata,West Bengal,46254.0,Unemployed,2025-05-11,Approved,low
USR85318,Janani Dhar,PDSEG2809,6.79E+11,1976-02-01,Mumbai,Maharashtra,7504.0,Retired,,Approved,medium
USR85321,Matthew Hans,DSCNE2983E,6.87E+11,1989-03-05,Hyderabad,Telangana,14872.0,Unemployed,2025-11-21,Approved,high
USR85326,Nidhi Tata,SGMFM6727M,4.33E+11,1989-10-06,Delhi,Delhi,,Freelancer,2024-01-27,Approved,medium
USR85328,Noah Venkataraman,PUZQW0305O,1.59E+11,1987-11-30,Amritsar,Punjab,34242.0,Self Employed,2024-02-01,Approved,low
USR85332,Aarnav Sarkar,RCZAW8467K,7.06E+11,2006-08-01,Amritsar,Punjab,19700.0,Unemployed,2025-04-16,Rejected,low
USR85337,Rudra Walia,HVPTU5461,,2000-04-10,Hyderabad,Telangana,25576.0,Self Employed,2025-12-06,Approved,medium
USR85342,Turvi Pillai,FJEHN8535T,6115 6167 5058,1990-12-17,Bengaluru,Karnataka,29462.0,Student,2025-04-10,Rejected,low
USR85350,Wishi Madan,NASUE7010P,9.22E+11,1994-03-26,Lucknow,Uttar Pradesh,17072.0,Business Owner,2026-01-09,Approved,medium
USR85356,Mugdhanadkarni,YCCHV0193,0291-3610-6017,1973-05-14,Amritsar,Punjab,37406.0,Farmer,,Approved,medium
USR85358,Sanya Dhar,IFQYQ2889J,2862 2642 2935,1983-06-24,Jaipur,Rajasthan,26188.0,Student,2025-04-19,Approved,high
USR85363,Vedhika Bansal,VTDZL2088B,3.73E+11,,Amritsar,Punjab,16423.0,Self Employed,2024-03-08,Pending,high
USR85375,Jairaj Salvi,BYIPC9568V,7500226164,1984-04-03,Amritsar,Punjab,,Freelancer,2025-09-04,Approved,low
USR85376,Wakeeta Arya,CJWDX4272Q,1.00E+11,1975-12-08,Ludhiana,Punjab,40100.0,Gig Worker,2025-05-10,Approved,medium
USR85377,Wahab Taneja,FAROA3417P,3.32E+11,1989-11-13,Chennai,Tamil Nadu,45871.0,Gig Worker,2025-07-27,Approved,high
USR85379,Wriddhish Kanda,VDHZA3308J,XXXX-XXXX-0719,1978-03-25,Mumbai,Maharashtra,37143.0,Retired,2025-08-12,Approved,medium
USR85380,Chameli Sengupta,EYILV4839D,5.65E+11,1981-03-11,Bengaluru,Karnataka,39193.0,Farmer,2024-03-06,Approved,low
USR85381,Arin Modi,JUCVX8643G,6.37E+11,1985-01-19,Delhi,Delhi,8300.0,Student,2025-06-19,Approved,high
USR85382,Tanmayi Majumdar,XSVMQ6167R,4.75E+11,,Kolkata,West Bengal,,Freelancer,2025-05-07,Pending,low
USR85383,Nathanielchander,TKBGD1999B,7.64E+11,,Jaipur,Rajasthan,16633.0,Salaried,,Approved,medium
USR85387,Osha Peri,YHQSC9128B,5.30E+11,,Amritsar,Punjab,12359.0,Business Owner,2026-03-22,In Progress,medium
USR85389,Riaben,EHKIV4316Z,3.87E+11,1976-12-27,Jalandhar,Punjab,12859.0,Business Owner,2024-04-13,Approved,low
USR85392,Saimittal,AAXAS9436C,6.49E+11,1997-09-20,Bengaluru,Karnataka,51964.0,Gig Worker,2025-06-19,Approved,low
USR85406,Manbir Nadig,UNBRE9747S,XXXX-XXXX-5828,2007-04-30,Mumbai,Maharashtra,7629.0,Farmer,2024-11-20,Approved,medium
USR85414,Jeremiah Dugar,EFTVO7967R,5487 2634 5867,1960-08-03,Lucknow,Uttar Pradesh,,Salaried,2024-04-14,Approved,low
USR85416,Divya Sehgal,XWGHA1519Z,8.85E+11,1996-05-05,Lucknow,Uttar Pradesh,17699.0,Self Employed,2025-12-09,Approved,medium
USR85419,Ishaan Kalla,MGXFP3895F,,1975-12-22,Jaipur,Rajasthan,,Self Employed,2025-01-03,Approved,high
USR85420,Laban Vig,BCVSN6153R,9.14E+11,,Kolkata,West Bengal,17589.0,Retired,2026-01-14,Pending,low
USR85422,Vanya Sahota,ADGC07740K,,1980-02-04,Ludhiana,Punjab,19407.0,Unemployed,2025-10-29,Approved,low
USR85424,Timothy Bala,YFZMZ3759M,2761-7628-4931,1981-03-25,Jaipur,Rajasthan,28712.0,Business Owner,2024-04-05,Approved,low
USR85429,Vidhi Shere,WSAUY1674E,2.77E+11,2006-04-21,Bengaluru,Karnataka,50145.0,Farmer,2024-02-09,Approved,low
USR85431,Upadhriti Sura,DGSJD9048Q,9722-8609-0864,,Hyderabad,Telangana,63385.0,Business Owner,2024-06-30,Approved,low
USR85432,Nicholas Bedi,YCQLU0949Y,3234 0421 3236,1983-04-17,Bengaluru,Karnataka,44600.0,Gig Worker,2026-03-25,Approved,low
USR85434,Dominic Srinivasan,PLUUH1700I,3904-1584-7659,2002-01-20,Kolkata,West Bengal,9049.0,Freelancer,2025-02-18,Approved,medium
USR85438,Oviya Solanki,MIDXY9446Z,4.39E+11,1983-09-10,Pune,Maharashtra,10565.0,Retired,2025-04-22,Approved,medium
USR85440,Amara Som,BCCPW6399Y,9864 0905 8467,2002-05-31,Bengaluru,Karnataka,33832.0,Unemployed,2024-01-19,Approved,low
USR85442,Damyanti Karpe,YRRME0366Y,0613-6950-3172,1995-12-06,Pune,Maharashtra,88099.0,Self Employed,2025-06-01,Approved,low
USR85445,Neha Sha,CFZRB9751T,8.38E+11,1995-08-31,Kolkata,West Bengal,16078.0,Gig Worker,2024-02-15,Approved,low
USR85447,Balveer Pradhan,UFEXG7024L,,,Amritsar,Punjab,32047.0,Unemployed,2025-04-14,Pending,high
USR85459,Hemal Banerjee,RKETG3679D,6.42E+11,1976-11-15,Ludhiana,Punjab,51781.0,Business Owner,2025-04-25,Approved,low
USR85461,Aarush Basu,IWVXL8379H,,1992-11-09,Jaipur,Rajasthan,33454.0,Farmer,2024-03-06,Approved,high
USR85465,Aarush Mandal,BHMHJ0739D,3601 8977 0632,1965-06-24,Lucknow,Uttar Pradesh,52626.0,Unemployed,2025-01-19,Approved,low
USR85466,Vamakshi Soni,PDMSS4192W,3.53E+11,1981-11-16,Amritsar,Punjab,23056.0,Self Employed,2025-12-05,Approved,low
USR85470,Tanish Sura,NQZOW8409Q,6.59E+11,1979-07-31,Lucknow,Uttar Pradesh,22546.0,Farmer,2025-06-18,Approved,medium
USR85471,Georgedave,FMHIL4126E,,1975-02-07,Lucknow,Uttar Pradesh,14697.0,Retired,2024-12-28,Pending,low
USR85478,Isha Dayal,YAYVS1936H,2.34E+11,1982-08-11,Bengaluru,Karnataka,18252.0,Freelancer,2024-03-23,Approved,low
USR85479,Farhan Hayre,FNAIG7619A,8.32E+11,1987-04-09,Lucknow,Uttar Pradesh,19200.0,Gig Worker,2026-03-02,Approved,low
USR85481,Ikbal Magar,MAPGX6886P,4.62E+11,1996-09-06,Jalandhar,Punjab,70280.0,Freelancer,2025-08-01,Approved,low
USR85482,Gagan Dugal,AGEYG2468Z,5.55E+11,1960-09-06,Ludhiana,Punjab,6684.0,Student,2026-01-10,Approved,medium
USR85487,Hredhaan Bedi,VSRPT6324Y,3711461476,1979-10-22,Chennai,Tamil Nadu,20608.0,Freelancer,2024-06-15,Approved,low
USR85489,Arin Lad,MIXHL0159X,7513398364,1998-03-21,Kolkata,West Bengal,24306.0,Gig Worker,2024-04-01,Approved,low
USR85496,Aadhya Saxena,,2905933587,2004-05-29,Chennai,Tamil Nadu,53570.0,Self Employed,2025-03-29,Approved,low
USR85501,Widisha Sahni,YGSHX8153W,5862-8396-2252,1973-10-03,Mumbai,Maharashtra,21274.0,Gig Worker,2025-07-28,Approved,low
USR85505,Kashish Mall,EDMOS6910H,7870 5490 5862,1976-09-14,Kolkata,West Bengal,48078.0,Gig Worker,,Approved,low
USR85509,Libni Gara,MRPKO8817R,55490823151,,Bengaluru,Karnataka,,Retired,2025-12-19,Rejected,low
USR85512,Maanav Yogi,QZKOY9981R,3.60E+11,1964-08-20,Kolkata,West Bengal,56259.0,Salaried,2026-03-21,Approved,medium
USR85514,Mohini Parikh,LFISU1748Y,6342-1080-3685,1995-09-27,Lucknow,Uttar Pradesh,32000.0,Farmer,2024-09-07,Rejected,medium
USR85516,Xiti Ganguly,,2626 2018 8019,1997-12-04,Jalandhar,Punjab,6058.0,Self Employed,2024-04-29,Approved,medium
USR85520,Ranveer Mukhopadhyay,LIQNL9115V,1.37E+11,1969-07-03,Jaipur,Rajasthan,32366.0,Retired,2025-12-31,Approved,low
USR85522,Gunbirmutti,PDOOQ1187P,6321-6509-7921,2002-09-10,Bengaluru,Karnataka,12639.0,Freelancer,2024-02-05,Approved,low
USR85524,Odika Dhar,,4.61E+11,1975-06-02,Jalandhar,Punjab,25841.0,Freelancer,2024-02-20,Approved,low
USR85529,Chaitaly Chand,PKGCO1386O,6685 2280 5924,1962-01-05,Kolkata,West Bengal,29802.0,Unemployed,2024-12-29,Approved,low
USR85541,Netra Kothari,UKVKE0895K,7.64E+11,1976-03-04,Bengaluru,Karnataka,57333.0,Gig Worker,2024-02-26,Rejected,low
USR85544,Theodore Dutt,HU0ND1063V,7102 3898 4485,2000-06-18,Delhi,Delhi,45664.0,Freelancer,2024-03-12,Approved,medium
USR85555,Nimrat Roy,ZUXXT7957B,5765415342,1980-07-22,Chennai,Tamil Nadu,36116.0,Farmer,2025-03-16,Approved,low
USR85557,Daniel Sarraf,ZSZEX7063U,5.07E+11,1990-10-02,Bengaluru,Karnataka,25633.0,Unemployed,2025-01-06,Rejected,low
USR85559,Abhiram Palla,EAQ1R1034A,,1972-05-22,Jalandhar,Punjab,41970.0,Self Employed,2024-11-30,Approved,low
USR85564,Chatura Tata,NCQPX8794L,7601369295,,Hyderabad,Telangana,18767.0,Retired,2024-05-21,Approved,low
USR85565,Yoshita Doctor,AOEZE9156I,4088 8110 4900,1996-10-23,Bengaluru,Karnataka,34556.0,Farmer,2024-02-07,Approved,medium
USR85568,Priyabuch,MYFQW2015F,5.58E+11,1987-04-25,Kolkata,West Bengal,5717.0,Retired,2024-08-28,Approved,low
USR85572,Liamissac,DQICB3504B,2.27E+11,1999-07-12,Amritsar,Punjab,19633.0,Salaried,2025-04-15,Approved,low
USR85575,Dayamai Parmar,SMKBJ9805C,3.52E+11,1975-05-12,Delhi,Delhi,,Salaried,2025-12-29,Approved,low
USR85576,Harini Khanna,ZTSWN5036Y,8752 3136 7498,2007-09-26,Chennai,Tamil Nadu,24500.0,Unemployed,2025-08-16,Approved,medium
USR85577,Ekanta Sha,XKTMI3995B,2.15E+11,2007-04-20,Kolkata,West Bengal,9254.0,Business Owner,2024-03-09,Approved,low
USR85581,Pranav Virk,CDIVK3525,48243393911,2005-06-04,Kolkata,West Bengal,23263.0,Unemployed,2025-04-23,Approved,medium
USR85582,Udyati Bal,FRWUG7648F,4.03E+11,,Lucknow,Uttar Pradesh,,Gig Worker,,Approved,high
USR85586,Vasatika Verma,IJJCG7277Y,5463 4956 6766,1967-07-10,Chennai,Tamil Nadu,,Freelancer,2024-11-14,Approved,medium
USR85588,Anay Mohanty,KPCST6732J,0208-2543-8068,2003-06-26,Ludhiana,Punjab,39989.0,Freelancer,2025-09-27,Rejected,low
USR85589,Udyati Sen,LUOJO6057B,,1964-02-08,Ludhiana,Punjab,20682.0,Gig Worker,,Approved,high
USR85592,Kritika Ravi,GRWSL2688B,7811-7772-6591,2007-04-02,Kolkata,West Bengal,22998.0,Self Employed,2025-08-01,Approved,low
USR85593,Andrew Vasa,BVNDD2312B,,1994-10-29,Hyderabad,Telangana,41311.0,Business Owner,2025-07-25,Rejected,medium
USR85595,Madhavi Grewal,SGGTH8240B,6.48E+11,1989-09-07,Mumbai,Maharashtra,26284.0,Salaried,,Approved,low
USR85596,Nathaniel Khatri,FYZSA8311J,1948 2014 5581,1973-10-08,Bengaluru,Karnataka,72284.0,Freelancer,,Approved,high
USR85604,Hemangini Parmar,JUFFD1553J,4.99E+11,,Lucknow,Uttar Pradesh,29626.0,Farmer,2024-11-20,Approved,low
USR85606,Baghyawati Kalla,,1.29E+11,1981-01-24,Lucknow,Uttar Pradesh,12346.0,Unemployed,2024-09-29,Approved,medium
USR85607,Owen Bakshi,QEAGB1160K,2.52E+11,1990-03-16,Jalandhar,Punjab,,Self Employed,2024-05-31,Approved,
USR85608,Xalak Bava,GMRJI6702,3.36E+11,1985-08-14,Kolkata,West Bengal,,Student,2024-12-30,Approved,low
USR85611,Ishaan Basak,FFKGM3367J,3902 0211 6919,1961-12-24,Lucknow,Uttar Pradesh,14284.0,Freelancer,,Approved,low
USR85614,Yamini Bala,IKORC7734J,1.52E+11,1981-11-11,Hyderabad,Telangana,38910.0,Retired,2024-03-08,In Progress,low
USR85615,Arin Chandra,VDVYI6156Q,5.72E+11,1972-08-24,Mumbai,Maharashtra,19389.0,Student,2026-03-05,Approved,low
USR85617,Aahana Majumdar,TQZEW07580,4.23E+11,1970-01-25,Delhi,Delhi,16626.0,Gig Worker,2024-05-29,Approved,high
USR85618,Wahab Nath,,4.67E+11,1983-01-22,Bengaluru,Karnataka,12878.0,Salaried,2025-05-09,Approved,high
USR85625,Abhimanyu Kaul,FDHZB1749N,5.71E+11,1979-03-07,Jaipur,Rajasthan,58534.0,Self Employed,2026-03-14,Approved,high
USR85626,Vritti Pradhan,ZQGJQ0735K,5.61E+11,1987-12-15,Delhi,Delhi,36563.0,Unemployed,2025-03-12,Approved,low
USR85632,Yatan Cherian,JSIMU2495S,1.77E+11,1990-07-29,Jalandhar,Punjab,85308.0,Business Owner,2025-05-05,Approved,low
USR85634,Saumya Date,MQLFO9304P,XXXX-XXXX-6868,1961-08-31,Amritsar,Punjab,44670.0,Farmer,2024-12-04,Approved,low
USR85637,Leena Sampath,WAFQW3290S,1800-9887-4331,,Pune,Maharashtra,32037.0,Salaried,2024-01-21,Approved,medium
USR85638,Ojasvi Puri,BBGTR7914F,2818-4356-7333,1965-04-29,Pune,Maharashtra,15921.0,Gig Worker,2024-09-07,Approved,low
USR85645,Jonathan Bahri,NAARD3200Q,1.07E+11,1977-09-15,Amritsar,Punjab,22714.0,Self Employed,2025-11-29,Approved,medium
USR85646,Ijaya Pau,AZQWY6829Y,7461 2265 2200,1988-10-08,Jaipur,Rajasthan,14857.0,Unemployed,,Approved,low
USR85647,Chasmum Prakash,CPAZH9424B,XXXX-XXXX-8650,1960-04-05,Jalandhar,Punjab,19000.0,Farmer,2024-06-21,Pending,high
USR85648,Dhriti Dugar,CPPNR8759N,5.07E+12,1987-11-10,Amritsar,Punjab,36492.0,Self Employed,2024-11-11,Approved,low
USR85651,Nitara Wadhwa,OOYVL3803V,2791-7895-8896,2005-11-28,Ludhiana,Punjab,22766.0,Self Employed,2024-06-23,Approved,low
USR85654,Kavya De,GQRND2533I,,1989-10-09,Amritsar,Punjab,,Farmer,2024-09-13,Approved,low
USR85661,Robert Krishna,HFXNZ8620K,3.96E+11,1962-08-24,Mumbai,Maharashtra,76095.0,Salaried,2025-03-21,Approved,low
USR85667,Oni Madan,MXIAO5991E,,1998-01-30,Lucknow,Uttar Pradesh,38267.0,Retired,,Approved,low
USR85673,Lopamajumdar,BQZCR3341P,5.59E+11,1975-10-26,Jaipur,Rajasthan,,Student,2024-04-22,Approved,medium
USR85675,Osha Badami,RABII5626D,,2004-03-11,Kolkata,West Bengal,41123.0,Student,2025-05-30,Approved,low
USR85676,Bhavini Sharma,ETTCL6726S,9691 9877 6243,1983-12-27,Lucknow,Uttar Pradesh,25318.0,Student,2024-08-06,Approved,medium
USR85678,Vamakshi Sekhon,,3111181854,2000-04-28,Chennai,Tamil Nadu,91627.0,Unemployed,2024-02-11,In Progress,low
USR85679,Karan Jain,JTRZF0231P,5.90E+11,1995-12-18,Lucknow,Uttar Pradesh,,Student,2025-06-02,Approved,low
USR85684,Kashvi Bhatti,MZ0PQ5997D,7.09E+12,1983-09-12,Lucknow,Uttar Pradesh,18657.0,Student,2024-03-30,Approved,low
USR85687,Charles Narula,GUELI0215T,81226857752,1996-08-02,Pune,Maharashtra,23927.0,Unemployed,2025-06-02,Approved,medium
USR85688,Samesh Seth,LTDJQ4312M,8.64E+11,1968-07-24,Chennai,Tamil Nadu,8471.0,Retired,2024-12-30,Approved,low
USR85692,Neha Jaggi,TMTMG5820,,1980-08-15,Jaipur,Rajasthan,112524.0,Business Owner,2025-10-18,Approved,medium
USR85696,Barkha Date,SBYID8308U,XXXX-XXXX-3805,1996-04-23,Bengaluru,Karnataka,35665.0,Farmer,2024-11-18,Pending,low
USR85697,Kalpit Chaudry,HSUJU4862B,0492-3130-5993,1984-11-28,Hyderabad,Telangana,68682.0,Freelancer,2024-02-29,Approved,low
USR85699,Chakrika Sharma,OVVWA5817J,2453 3150 5939,1990-02-17,Chennai,Tamil Nadu,35700.0,Farmer,2026-02-05,Approved,medium
USR85708,Ishani Bhat,VIBZF9602Z,2231155614,1961-08-17,Jalandhar,Punjab,11606.0,Business Owner,2026-03-18,Approved,high
USR85709,Nidhi Venkataraman,JNMLF3878I,2.64E+11,2001-11-25,Kolkata,West Bengal,,Unemployed,2025-01-21,Approved,low
USR85711,Praneel Peri,DGBHS5907L,6391 8683 9644,1971-06-28,Hyderabad,Telangana,22030.0,Gig Worker,2025-06-06,Approved,low
USR85713,Sachi Khurana,MQDPC4990X,9361656543,1965-02-23,Jalandhar,Punjab,34672.0,Student,2025-08-08,Pending,low
USR85714,Vidhi Mital,SCWWI2365W,2.28E+11,,Kolkata,West Bengal,14878.0,Self Employed,2024-05-08,Approved,medium
USR85715,Manbir Kade,VMFBD9427V,6.00E+11,2000-02-25,Kolkata,West Bengal,39256.0,Unemployed,2025-07-20,In Progress,low
USR85716,Bahadurjit Agarwal,QAXGE0677Q,3327855420,1998-03-23,Pune,Maharashtra,27970.0,Self Employed,,Rejected,low
USR85719,Faqid Karan,ZKGSU3195T,2911-5490-5803,1995-02-10,Mumbai,Maharashtra,,Retired,2025-05-02,Approved,low
USR85724,Bhavini Thakkar,JQBFI0001L,8.66E+11,1976-10-15,Jaipur,Rajasthan,20524.0,Self Employed,2024-07-12,Approved,medium
USR85730,Madhavi Sandhu,GLSCM6760R,2.91E+11,1969-11-13,Jalandhar,Punjab,47099.0,Business Owner,2024-12-14,Rejected,medium
USR85734,Ekani Sankar,JTFRD4563E,3.37E+12,1970-09-05,Pune,Maharashtra,30232.0,Gig Worker,2026-01-14,Approved,high
USR85736,Gaurika Sem,FXAXH4455Z,1270-6997-5017,1988-08-08,Amritsar,Punjab,26894.0,Retired,2025-09-21,Approved,medium
USR85737,Gagan Pau,KIJLC7945G,4.66E+11,2002-02-19,Kolkata,West Bengal,47633.0,Gig Worker,2025-05-25,Approved,low
USR85738,Aishani Sastry,WMRRF8192P,4.07E+11,1971-02-11,Hyderabad,Telangana,27396.0,Self Employed,2025-02-19,Approved,low
USR85739,Warjas Jani,FGXSE3161B,XXXX-XXXX-7255,1995-01-13,Ludhiana,Punjab,65794.0,Business Owner,2025-10-29,Approved,low
USR85741,Samar Date,IRBMW5182H,XXXX-XXXX-2869,1982-05-11,Bengaluru,Karnataka,24704.0,Salaried,2025-05-22,Approved,low
USR85746,Aachal Kashyap,PFDHN4603D,3.16E+12,1965-11-07,Lucknow,Uttar Pradesh,28500.0,Retired,2025-03-17,Approved,low
USR85749,Lekha Pant,BRKDL7271,0077-8469-8923,2004-05-23,Jaipur,Rajasthan,32198.0,Unemployed,2025-04-12,Approved,low
USR85756,Raagini Balan,UZRRG1738K,6.19E+11,1975-07-23,Bengaluru,Karnataka,38376.0,Student,2025-08-23,Approved,low
USR85757,Simon Sani,DCWOI7290F,6.27E+11,1975-11-15,Hyderabad,Telangana,24949.0,Freelancer,2025-07-10,Approved,medium
USR85758,Zilmil Badami,NRQRM1164,5.87E+11,1977-02-28,Bengaluru,Karnataka,25000.0,Freelancer,,Approved,medium
USR85763,Jyoti Deol,RKLHA4194G,4952-4435-7528,1980-01-06,Pune,Maharashtra,16601.0,Self Employed,2026-03-29,Approved,low
USR85764,Ria Mutti,UZXJH3163F,XXXX-XXXX-1042,2006-10-07,Kolkata,West Bengal,7850.0,Self Employed,2025-04-24,Approved,low
USR85766,Krisha Dey,SGOEO4843C,XXXX-XXXX-2542,1978-09-03,Delhi,Delhi,,Freelancer,2024-02-26,Pending,low
USR85769,Tara Tank,ZHSUS2709E,,1993-07-10,Hyderabad,Telangana,33779.0,Retired,2024-06-04,Rejected,low
USR85770,Warhi Narayan,BLWLE1883A,,2004-05-17,Chennai,Tamil Nadu,32649.0,Farmer,2024-08-28,Approved,low
USR85773,Yatan Minhas,YYSOB9304K,2.92E+11,1977-07-28,Kolkata,West Bengal,32800.0,Salaried,2025-04-30,Approved,high
USR85774,Omkaar Contractor,DEASD7482S,2.12E+11,,Bengaluru,Karnataka,12468.0,Freelancer,2025-02-17,Approved,low
USR85776,Samaksh Parikh,CBKHC9906X,3.86E+11,2006-12-03,Chennai,Tamil Nadu,29745.0,Freelancer,,Approved,low
USR85777,Kashish Thaker,RCRMD4173Y,9141-5969-6547,1992-03-22,Ludhiana,Punjab,43080.0,Unemployed,2026-01-14,Approved,medium
USR85779,George Vala,ZA0TZ8853K,0159-2782-7948,1979-05-26,Lucknow,Uttar Pradesh,47717.0,Student,2024-11-25,Rejected,low
USR85787,Amaira Nadig,NPRQV2641X,8.84E+11,1975-05-06,Jalandhar,Punjab,15260.0,Unemployed,2024-11-13,Approved,medium
USR85790,Diya Wable,,3.62E+11,1973-05-03,Mumbai,Maharashtra,19780.0,Business Owner,2024-02-19,Approved,
USR85791,Champak Krishnan,NTIXF8282N,7.66E+11,1991-03-09,Lucknow,Uttar Pradesh,36523.0,Farmer,2025-01-01,Pending,high
USR85795,Devika Mammen,OJWPD4922G,7094 6198 6393,2006-02-09,Mumbai,Maharashtra,34200.0,Retired,2026-01-08,Approved,high
USR85796,Om Sidhu,FDRGN5497S,9.45E+11,1979-02-16,Delhi,Delhi,19932.0,Business Owner,2025-07-27,Approved,low
USR85797,Vincent Ghosh,RMBRA0774M,2.94E+11,1981-06-20,Jalandhar,Punjab,25023.0,Business Owner,2025-10-18,Approved,low
USR85798,Ryan Srinivas,KRVSX9988,3462-5448-7160,1967-07-01,Jaipur,Rajasthan,20895.0,Self Employed,2026-03-06,Rejected,low
USR85806,Parth Kothari,RXMGQ3536A,7.99E+11,,Mumbai,Maharashtra,8196.0,Self Employed,2024-10-08,In Progress,low
USR85809,Yatan Salvi,XGPNY9466L,XXXX-XXXX-1454,1990-12-21,Bengaluru,Karnataka,,Salaried,2025-05-31,Rejected,high
USR85810,Eesha Kala,MKMPL8323R,8.30E+11,1980-06-18,Kolkata,West Bengal,,Retired,2025-02-03,Approved,medium
