user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR35354,LEENA BALAY,WLXMU8006Q,6926-2153-9113,12-03-67,Jalandar,Punjab,41.5k,Student,04-11-24,Pending,low
USR11725,Isaac Wason,CACGL7397A,,14-Jun-87,Jaipur,Rajasthan,37436,Business Owner,23-11-25,KYC_DONE,low
USR19507,omkaar hans,KPWLF3871T,XXXX-XXXX-3409,807133702,kolkata,West Bengal,,Business Owner,05-09-25,P,LOW
USR-55386,vidhi sarma,oncoe2429j,2.55E+12,97402548,ASR,Punjab,"₹12,950",Freelancer,13-09-25,KYC_DONE,Low
usr75671,HARSHIL GALA,CHGFC2263,9774-5357-2890,06-03-03 23:51,Hyderabad,Telangana,,Student,1707101186,APPROVED,Medium
USR60439,omaja mohanty,eyrnj0148x,1.66E+11,06-10-90,jaipur,Rajasthan,51126,Student,23-02-26,V,Medium
USR34953,Timothy Thakkar,YEBFO7018U,9.34E+11,29-04-73 18:24,lucknow,Uttar Pradesh,"₹23,064",Freelancer,29-03-25 20:12,Pending,low
USR 89809,Triya Sharma,UMEUX2198F,,,Amritsar,Punjab,13805,Student,24-12-25 16:24,VERIFIED,Medium
USR83856,Udarsh Nayak,WNWPW9590,2811-0903-1790,05-10-65,Pune,Maharashtra,16.1k,Freelancer,31-12-25,R,low
USR74624,FarajDe,ZVZII4759E,7.43E+11,31-08-05,Mumbay,Maharashtra,44957,Retired,,APPROVED,Low
USR68112,Samesh Nair,TTEFM4591Y,3.68E+11,21-02-65,Hyd,Telangana,"₹22,051",Unemployed,20-07-24 10:00,APPROVED,MEDIUM
USR94480,Peter Pandit,HGFEL 6292 E,1.18E+11,06-28-1979,Bengaluru,Karnataka,45069,Salaried,04-04-25,VERIFIED,LOW
USR29037,Ekapad Loke,QFSTO7294B,5515-3257-7038,07-08-89 18:40,Bangalore,Karnataka,"Rs. 53,671",Retired,21-01-24 18:05,Verified,Low
USR28411,Ishwar Shere,THSPY8209Z,7.09E+11,09-08-98,DELHI,Delhi,,Unemployed,20-04-25 9:09,KYC_DONE,low
USR 24549,Bimala Choudhary,FZTAP8768F,4.48E+11,09-11-01,LDH,Punjab,27235,Student,02-03-24,Verified,LOW
usr_47531,Varsha Ravel,JRDGQ7581,5737-6353-3666,,BLR,Karnataka,"₹9,515",Unemployed,,Done,low
usr_81548,Faraj Raju,EIOWV0157V,XXXX-XXXX-4628,12-01-06,Hyderabad,Telangana,"INR 28,879",Retired,1711524277,Done,low
usr83260,ira mangat,RVDIL1010I,57982866297,11-Jul-04,LDH,Punjab,"INR 9,939",Salaried,02-02-24 6:13,V,high
USR 56207,Aadi Rao,,7544 2976 5741,09-05-95,Chennai,Tamil Nadu,55047,Farmer,20-Dec-25,V,low
usr77956,Chatresh Garg,EZRFP2553E,5976 4370 8990,1061150656,jalandhar,Punjab,,Freelancer,08-17-2024,Done,low
USR94044,Andrew Taneja,KZAWU4659C,5.35E+11,21-Oct-06,jalandhar,Punjab,28894,Self Employed,15-03-24 14:31,Done,Low
USR61346,EKANTIKA SEHGAL,ZJRSF2271B,9642-0997-8459,26-04-90,HYDERABAD,Telangana,"INR 21,450",Student,10-06-24 22:08,APPROVED,MEDIUM
USR19563,0sha B0ba1,MYHTE9782J,3.08E+11,10-May-81,LDH,Punjab,"INR 55,523",Self Employed,16-Sep-25,Done,medium
USR 21264,Liam Zacharia,HNPWO2771A,1.24E+11,20-06-66,Amritsar,Punjab,"INR 16,529",Self Employed,08-12-24,Pending,MEDIUM
USR68060,Aradhana Mane,VMCAM1804B,2774 7661 2606,04-13-1979,HYDERABAD,Telangana,54377,Salaried,01-18-2024,APPROVED,UNKNOWN
usr73210,Rishi Din,YIODD9667L,,22-07-05 14:52,Chennai,Tamil Nadu,53403,Retired,23-Mar-24,V,MEDIUM
usr79851,JEREMIAH NARANG,FGGNE4934T,5134 6336 2127,31-Jul-72,jalandhar,Punjab,"INR 61,505",Retired,15-Sep-24,Verified,LOW
usr95876,gayathri bahl,JMHPX-3001-Q,8.88E+12,27-11-85,Ludhiana,Punjab,-18250,Student,10-02-25 23:45,Under Review,medium
USR58449,  Michael Contractor  ,VRSEC5011J,87460452154,-175218296,Dilli,Delhi,13497,Retired,28-05-24,VERIFIED,MEDIUM
63316,Janaki Thakur,VPMHU-4424-O,7.61E+11,02-23-1975,bengaluru,Karnataka,"₹22,694",Gig Worker,12-09-24,APPROVED,low
USR59022,Suhani Chada,CFGZJ0741,3.40E+11,07-12-90,Amritsar,Punjab,"₹27,955",Gig Worker,15-02-25,Verified,medium
USR45879,Noah Cherian,hyupr0900r,4.80E+11,13-07-03 16:04,Calcutta,West Bengal,"₹36,563",Freelancer,,Done,MEDIUM
USR80277,Harinakshi Dar,AVJWB7952D,,09-07-98 8:02,Jalandar,Punjab,,Unemployed,13-01-26,V,medium
USR54331,Theodore Agrawal,UXLTP0976Q,5688949068,05-18-2002,jalandhar,Punjab,101.6k,Salaried,13-09-24 1:38,Verified,Medium
USR57362,Rajeshri Sathe,DEREF2047C,5498 3420 2303,,mumbai,Maharashtra,"Rs. 11,072",Farmer,18-02-26,KYC_DONE,low
USR40134,Sanaya Srinivasan,HLRUE3584O,XXXX-XXXX-4258,22-02-04,jaipur,Rajasthan,"INR 37,764",Unemployed,11-08-25 21:33,P,Medium
USR68981,Zaitra Bhagat,RYNZD4366C,,,Bombay,Maharashtra,24.9k,Farmer,10-04-24,V,medium
usr75040,karan pall,XQCVD5873F,2265-6786-0935,26-03-82 23:51,ludhiana,Punjab,"₹20,912",Gig Worker,,APPROVED,Medium
USR54910,Tejas Madan,dhakg4074d,58705486281,,jalandhar,Punjab,26896,Gig Worker,10-08-24,Verified,Low
usr79199,Rajata Kunda,,4739 9485 4747,05-06-77,ludhiana,Punjab,"INR 35,912",Farmer,,PENDING,LOW
usr44162,Nandini Iyengar,UFYUX1621Q,4364 5535 2678,11-03-01 7:48,ASR,Punjab,25753,Student,01-14-2024,Done,LOW
USR97493,Aayush B0se,UZKCQ1686V,7.63E+11,30-06-86,LDH,Punjab,"₹25,501",Gig Worker,29-Aug-24,APPROVED,high
USR89256,Aarini Singhal,MHEOD1250,3846793009,18-12-80,New Delhi,Delhi,37618,Salaried,1710017855,KYC_DONE,MEDIUM
USR64704,Samesh Khanna,BAQNT7912Q,8.70E+11,18-05-68 8:22,LDH,Punjab,"Rs. 41,522",Retired,13-Dec-25,APPROVED,Low
USR31250,Neha Madan,NUDUD3943R,9563-8522-7550,12-08-96,Ludhiana,Punjab,"₹19,137",Student,16-12-24 0:55,Pending,Low
USR 93400,Chakradhar Kade,XHRMZ4150,8734 8891 7164,24-03-88,pune,Maharashtra,"INR 79,678",Unemployed,29-12-24,Rejected,MEDIUM
USR 46604,Kai Choudhary,PGUBI3772L,5.26E+11,,Jalandar,Punjab,41392,Unemployed,01-Jan-26,Rejected,Medium
USR29721,  Vansha Hora  ,QMIWG0974I,6124 5085 0151,13-12-69,Poona,Maharashtra,39409,Student,,V,Low
USR17101,Janaki Naik,nixtq9822x,9.04E+11,23-11-07 3:37,JPR,Rajasthan,35995,Business Owner,1749070333,KYC_DONE,low
USR-92343,Hiral Kala,EREWS 7114 T,7.36E+11,24-08-98,Dilli,Delhi,14585,Self Employed,15-01-26,APPROVED,Low
USR43560,zaid mane,dgeky4290t,XXXX-XXXX-2404,12-04-85,mumbai,Maharashtra,19585,Gig Worker,11-02-24,KYC_DONE,LOW
USR23324,GOPAL NAGI,XIMGJ8509L,7.42E+12,745185393,Bombay,Maharashtra,12.7k,Student,10-Feb-26,KYC_DONE,low
USR65873,  Faras Aggarwal  ,OHOHQ6629,1682-7635-8538,18-09-85,BLR,Karnataka,68.9k,Farmer,,Verified,low
usr_56807,Lekha Kakar,NYCZI8117Q,2019 1266 9046,01-05-71 23:51,Kolkata,West Bengal,25273,Unemployed,20-02-25 21:50,Done,unknown
USR65498,Wriddhish Pal,,5.09E+11,25-05-06 2:34,kolkata,West Bengal,,Gig Worker,,PENDING,low
USR97596,VedhikaThakur,PQRQP-3210-O,3.26E+12,15-Jun-72,ASR,Punjab,23446,Farmer,06-12-24,APPROVED,low
usr90733,Samar Pathak,DSLJD7257I,7703009240,03-11-62,ludhiana,Punjab,"INR 49,510",Farmer,30-05-24,VERIFIED,Medium
USR-24388,Ishwar Tandon,XPXGL0563I,1131 7394 8077,11-07-97 3:01,Mumbai,Maharashtra,67807,Salaried,28-Oct-25,Done,medium
USR68741,Janaki Dugar,V1FDP4701Q,3.63E+11,14-Dec-85,New Delhi,Delhi,15888,Salaried,17-12-24,APPROVED,low
USR 57848,  Girik Lal  ,IKAMH9778S,1689783186,07-05-02,Hyd,Telangana,27121,Self Employed,1723189218,P,HIGH
USR64351,Omya Dayal,RHIZM-8438-K,5.87E+11,09-03-88,Amritsar,Punjab,42.2k,Unemployed,12-23-2025,Verified,MEDIUM
USR41043,Aarush D’Alia,CUVIV-7939-H,2936302264,01-Mar-82,Jaipur,Rajasthan,71306,Self Employed,,Pending,LOW
USR 73276,Lekha Goel,NHFIE9234U,3.11E+11,,lucknow,Uttar Pradesh,"INR 16,063",Salaried,09-20-2024,APPROVED,medium
usr82053,Warinder Hayer,YIEAI2865U,9930 0815 5472,04-17-1976,DELHI,Delhi,33277,Student,29-Jan-24,P,MEDIUM
USR14568,Forum Bose,XWDYN8962F,3132-9925-3857,20-Apr-99,MUMBAI,Maharashtra,,Retired,1718475887,KYC_DONE,low
USR14305,Vaishnavi Baral,GAXKF7147V,9579-1451-4877,23-10-97,mumbai,Maharashtra,"₹30,321",Unemployed,29-03-24,Verified,low
USR13709,Vansha Chana,XHHMR3615I,3.81E+11,06-12-74,jalandhar,Punjab,"Rs. 21,429",Unemployed,28-Jul-25,Done,MEDIUM
USR45966,Yutika Sehga1,,3.48E+11,-287575653,pune,Maharashtra,"INR 18,591",Self Employed,23-06-25,VERIFIED,LOW
USR 41384,Veer Dhillon,HCQVX9703X,9204-8706-4078,07-02-61,lucknow,Uttar Pradesh,,Retired,19-12-25,Done,low
41007,  Garima Kala  ,FTHQJ4962T,7.33E+11,08-31-1961,kolkata,West Bengal,"₹17,809",Farmer,1713423103,Done,MEDIUM
USR39215,Zaid Rajagopal,RDXGV-8310-T,4.41E+11,917151698,jaipur,Rajasthan,15431,Business Owner,08-12-25,V,low
USR99221,  Shaurya Balakrishnan  ,TNRGR4163H,XXXX-XXXX-1305,16-01-87,LDH,Punjab,"INR 11,292",Freelancer,03-04-26,REJECTED,Low
USR57559,Gayathri Bassi,GSWGM 2696 V,XXXX-XXXX-4375,,Bangalore,Karnataka,"₹17,490",Gig Worker,01-01-25,R,Unknown
USR90593,Ishanvi Chandran,LYTBI4789E,9.80E+11,,Jalandhar,Punjab,12865,Salaried,27-02-26,Under Review,UNKNOWN
USR39689,  Ladli More  ,QCAQJ5294Z,4.41E+11,06-11-68,Kolkata,West Bengal,-31158,Self Employed,05-Jul-25,APPROVED,Low
usr21509,Anvi Dhar,YBDJX 4301 B,6210-1129-7710,08-10-85,ludhiana,Punjab,"₹14,299",Self Employed,04-02-25 1:51,IN_PROGRESS,Medium
USR 99622,VidhiD’Alia,AOTRG 8132 F,4974-3584-7531,03-12-88,LKO,Uttar Pradesh,-23415,Business Owner,02-20-2025,Verified,LOW
USR48218,Noah Kaur,PUPHI2327G,7609 3495 1432,23-01-82 9:39,Bengaluru,Karnataka,10826,Business Owner,09-01-25 7:33,Done,medium
USR 62389,Manya Gola,QMXEP3563V,,11-Apr-76,jaipur,Rajasthan,"Rs. 27,375",Self Employed,1735183309,P,Low
USR-31443,ISHANI VENKATESH,KVWAM0059T,,,chennai,Tamil Nadu,14039,Student,05-Jul-24,APPROVED,Low
usr23434,Qushi Srinivasan,ndqzy6865b,,03-06-92,chennai,Tamil Nadu,"INR 17,266",Student,12-01-25,V,HIGH
USR38515,Veda Dutta,,4042-2192-0667,28-08-03,JPR,Rajasthan,42593,Farmer,10-04-25 18:18,KYC_DONE,low
usr85194,Neel Bobal,KJZKQ4844U,1803 2887 2332,26-May-75,chennai,Tamil Nadu,Not Available,Unemployed,08-04-24,Done,low
USR 78010,Vyanjana Talwar,HCDDD5584A,XXXX-XXXX-4559,05-06-92,Amritsar,Punjab,22.9k,Student,15-02-24,APPROVED,medium
usr92351,Pahal Keer,YGNMT1872I,5.25E+11,,Hyd,Telangana,30172,Business Owner,07-03-24,Done,High
USR 87326,Avni Samra,XWAMB9361B,5.86E+11,12-28-2000,LKO,Uttar Pradesh,20.5k,Business Owner,07-06-25,V,Low
USR94870,WRIDESH LUTHRA,SKWMK 1715 C,4.56E+11,27-07-89 5:48,Hyd,Telangana,21698,Retired,30-03-24 6:35,VERIFIED,LOW
USR 83427,Christopher Aggarwal,DBNDL9685N,7953254791,12-05-67,JPR,Rajasthan,"INR 15,601",Self Employed,1747991079,Done,low
USR 94698,Daksh Dugar,ESSYN6696I,XXXX-XXXX-6979,19-11-74 6:09,Jalandar,Punjab,88.0k,Salaried,13-02-25,KYC_DONE,low
USR81821,ARADHANA KHANNA,CKCLB0249C,4.17E+11,15-05-60 2:29,kolkata,West Bengal,20003,Gig Worker,1757119522,KYC_DONE,UNKNOWN
USR-13898,Damini Nagy,EMYHP3450T,1167 2091 4656,,Lucknow,Uttar Pradesh,50501,Farmer,05-03-25,PENDING,Low
USR69517,TaraIyer,XMLYK1378E,2.23E+11,23-03-91,amritsar,Punjab,10681,Freelancer,22-02-24 21:10,Verified,UNKNOWN
usr83089,Chavvi Chaudhari,ESMST2609E,1729-4044-9217,-123555691,HYDERABAD,Telangana,14330,Farmer,23-Dec-24,Done,medium
usr62575,SarthakBala,XHUQR6665R,3844-8491-2534,15-07-79 15:13,Lucknow,Uttar Pradesh,"Rs. 32,740",Salaried,22-Feb-25,VERIFIED,Low
usr84897,Gavin Kohli,trdrt4826m,XXXX-XXXX-1194,12-Jul-72,delhi,Delhi,42.6k,Unemployed,17-05-24,PENDING,Unknown
USR 49647,  Urvashi Balasubramanian  ,,XXXX-XXXX-4289,,ludhiana,Punjab,57215,Business Owner,1774260533,V,medium
USR98113,Bhavna Thaman,,5.76E+11,09-06-05,Delhi,Delhi,19020,Retired,26-Mar-26,Done,Low
USR40159,Viraj Dutt,WQMRZ7973C,XXXX-XXXX-0605,13-11-06,Pune,Maharashtra,36828,Gig Worker,18-01-25,APPROVED,LOW
USR55680,Ranveer Modi,,3.10E+11,23-11-64 4:45,Calcutta,West Bengal,39736,Self Employed,05-27-2025,R,HIGH
USR44480,JEET PRAKASH,FZTWF7988Y,63934527692,20-09-97,Hyderabad,Telangana,13.2k,Retired,08-15-2024,Done,Low
USR53382,Mekhala Golla,BOBCZ3795L,6.53E+11,06-02-67,Hyd,Telangana,13098,Retired,12-01-26,Rejected,LOW
usr59782,YUG OOMMEN,FLABX8688S,4944-3632-6629,18-03-73,Calcutta,West Bengal,90506,Business Owner,15-09-24,APPROVED,medium
USR11717,BALVAN BATH,HAPEO1343S,0860-1171-4262,10-04-89,amritsar,Punjab,39267,Salaried,03-10-24,VERIFIED,low
usr83701,Omaja Behl,AZDQO2758G,4035-6807-4843,28-12-85 11:12,Jalandhar,Punjab,24.4k,Student,11-01-24,APPROVED,low
usr_65324,  Ucchal Butala  ,LGVGJ 9964 X,8.88E+11,17-05-03 1:27,Lucknow,Uttar Pradesh,13432,Unemployed,04-08-24,V,LOW
usr82249,Yashvi Naik,CUNEM9678T,5.15E+12,05-28-1986,amritsar,Punjab,14953,Farmer,01-Jan-26,Pending,LOW
USR32895,Bahadurjit Kapoor,RJNAM9865J,6.83E+11,04-12-81 2:28,Jalandhar,Punjab,"Rs. 41,162",Unemployed,06-03-26,Verified,LOW
USR-42653,Nidra Bahl,QDATN2124K,5.25E+11,19-05-75 23:45,chennai,Tamil Nadu,"INR 24,658",Unemployed,01-11-25 15:55,KYC_DONE,HIGH
USR57889,Vasudha Garg,BSDYC 6553 X,9.84E+12,1008105283,Madras,Tamil Nadu,84243,Gig Worker,04-09-24,VERIFIED,Unknown
USR35988,Abdul Thakkar,NRKZT8608V,9.65E+11,28-07-92,jalandhar,Punjab,"₹22,174",Freelancer,,VERIFIED,Low
USR57739,Nitara Bajwa,bgozl4210q,1964 3794 4838,23-07-07,Amritsar,Punjab,Not Available,Freelancer,08-02-26 23:41,IN_PROGRESS,medium
usr75255,Leena Ramakrishnan,VKDCJ8375J,5731 3276 5078,,Mumbay,Maharashtra,"₹65,884",Self Employed,09-Feb-25,Verified,MEDIUM
usr21258,Dakshesh Raj,TUOKK 4693 U,3502 7443 5042,14-05-92,pune,Maharashtra,30473,Unemployed,28-06-24 22:44,V,medium
USR38507,Peter Kurian,PQZTC8472F,9025911761,27-03-07,Lucknow,Uttar Pradesh,"Rs. 8,195",Freelancer,24-05-25 2:22,Done,low
USR48429,Atharv Narayanan,QIZBH4946E,2.16E+11,26-Jul-01,bengaluru,Karnataka,16734,Gig Worker,29-03-25 16:59,VERIFIED,Low
98848,Yatin Prasad,MXVVY3207O,6521 1678 2927,18-10-96,ASR,Punjab,43267,Business Owner,08-02-24,KYC_DONE,low
USR85505,Kashish Mall,EDMOS6910H,7870 5490 5862,14-09-76,kolkata,West Bengal,48078,Gig Worker,,VERIFIED,low
94082,Chakrika Mani,PGJXM9983H,6737 1678 3207,01-09-88,Lucknow,Uttar Pradesh,19201,Freelancer,18-09-24,REJECTED,Unknown
USR31976,Oni Wali,VBIMB9656F,XXXX-XXXX-6121,46730622,New Delhi,Delhi,"₹26,281",Business Owner,08-11-25,Verified,Medium
USR30341,ishani bhalla,nxqyr6804c,4.39E+11,05-Mar-06,BLR,Karnataka,19.7k,Self Employed,,Pending,Unknown
USR39978,George Sahni,WWGOO3249L,7681 3698 4892,06-01-91,jalandhar,Punjab,,Freelancer,05-10-24 15:16,Rejected,Low
USR82487,Gaurav Devan,UHGBG 3713 L,1033-2114-5403,05-Feb-94,Pune,Maharashtra,"₹32,280",Farmer,18-03-25,Done,HIGH
USR14495,Dhriti Peri,kekeg9063m,2.96E+11,01-03-64,Hyd,Telangana,13336,Salaried,14-12-25 11:37,KYC_DONE,Medium
USR48792,Jac0b D0ct0r,D1XTC8856U,3.36E+11,01-18-2005,Mumbai,Maharashtra,55565,Gig Worker,04-Jan-25,VERIFIED,Low
USR94325,Priya Ghosh,SJOFR3442Q,9.92E+11,04-04-01 5:57,pune,Maharashtra,"₹40,302",Salaried,08-11-25 23:05,Verified,Low
USR95906,Udant Venkataraman,BAGMZ0011O,2816-9809-4168,,HYDERABAD,Telangana,28381,Business Owner,20-12-25,VERIFIED,Low
USR52173,advik pai,RATJT0212,3.26E+11,04-04-80,Madras,Tamil Nadu,,Business Owner,09-08-24,APPROVED,HIGH
USR59702,Ojas Gopal,VYWEB6332U,9.04E+11,11-10-71,delhi,Delhi,27399,Salaried,08-12-25 3:28,Pending,low
USR18647,Chavvi Thaman,OUSQC4449,8040-0931-2591,23-Jul-83,bengaluru,Karnataka,"₹33,996",Retired,17-May-25,Under Review,Medium
USR97442,Bachittar Ramesh,YPMDK-4718-W,,07-28-1982,LKO,Uttar Pradesh,"Rs. 38,017",Student,21-Nov-24,V,MEDIUM
USR67588,Qarin Sachdeva,rjkue7759b,6224 1367 0386,-63222681,delhi,Delhi,"Rs. 16,309",Salaried,03-28-2025,APPROVED,Low
usr30771,Niharika Roy,OZASS1505W,1.33E+11,01-10-90,Jalandhar,Punjab,"Rs. 12,431",Farmer,12-10-25 17:15,Rejected,low
USR18955,AARUSH SAHNI,,0867-1710-7981,21-10-66,HYDERABAD,Telangana,,Farmer,06-10-24 3:29,VERIFIED,Low
USR60698,Ekaja Issac,OGGDG8724Q,8.75E+11,485961884,Poona,Maharashtra,Not Available,Business Owner,02-12-25,Done,low
usr_78818,ONI SETH,EGJHN8673U,6773617090,06-17-2001,LDH,Punjab,40882,Student,03-04-25 23:44,Verified,Low
USR31867,Triya Goel,SDFXW9495W,2210 9912 2046,,pune,Maharashtra,"Rs. 35,860",Farmer,05-Apr-25,Reject,medium
USR 82096,PrishaPant,HRRHM9596C,6423-6829-8505,25-07-67 20:51,Delhi,Delhi,Not Available,Student,1739681883,VERIFIED,Low
USR10818,Dalbir Viswanathan,BWLJY1647D,0254 3621 4141,05-Dec-87,LKO,Uttar Pradesh,"Rs. 23,382",Freelancer,25-08-24 6:43,Verified,Low
USR56519,Aachal Kulkarni,AIHTE4305O,4509 4376 2655,10-Dec-01,DELHI,Delhi,"Rs. 20,968",Unemployed,26-12-24,Done,LOW
USR47665,Alka Bhargava,XWYXB-3982-C,7.07E+11,05-05-71 6:06,Madras,Tamil Nadu,"₹22,271",Self Employed,,KYC_DONE,High
USR83902,Oeshi Prasad,,4660 1475 3701,16-04-07 8:16,Ludhiana,Punjab,"INR 15,611",Gig Worker,05-15-2024,Done,Medium
USR57279,Ishwar Sen,XZPYJ4797E,3.30E+11,,Hyderabad,Telangana,13613,Freelancer,10-03-25,APPROVED,LOW
USR-36259,Balvan Butala,IFYHJ7757I,5.06E+11,26-05-93,lucknow,Uttar Pradesh,"INR 58,087",Farmer,26-03-24 15:23,Under Review,High
USR44377,Shivansh Sidhu,,,13-Dec-98,Jaipur,Rajasthan,Not Available,Gig Worker,08-07-25,Verified,LOW
USR55747,Raksha Verma,MVJVB1328K,9006 0378 0517,29-Nov-04,chennai,Tamil Nadu,16888,Retired,05-09-24,KYC_DONE,low
USR24084,Viraj Dewan,LPAKX-9026-L,2.59E+11,08-11-87,Jalandhar,Punjab,-35277,Gig Worker,25-02-24,Done,LOW
USR68177,AbhimanyuBhatt,HYNNU8607Y,,23-Oct-89,Pune,Maharashtra,18701,Freelancer,24-07-24,Pending,LOW
usr37202,KalpitDesai,R0CYA2142Q,,,Calcutta,West Bengal,14824,Retired,02-14-2024,VERIFIED,low
USR55098,Zinal Soni,WVLHP-6035-Q,9886 3802 5911,22-Apr-93,LDH,Punjab,36904,Farmer,22-Sep-24,Verified,LOW
USR23262,Chaitaly Parikh,MCGFS8995D,8.05E+11,01-22-1987,New Delhi,Delhi,28865,Salaried,16-Jun-25,Pending,LOW
USR 85005,Charita Ray,JVLOH0098S,2.82E+11,02-06-91 3:47,MUMBAI,Maharashtra,"Rs. 70,245",Self Employed,11-03-26,V,LOW
USR73929,Jagvi Kannan,NHHLQ0196D,7821 6835 6105,13-02-95,Jalandar,Punjab,41906,Farmer,20-05-25,KYC_DONE,low
usr_84141,Meera Raj,,3717-9392-3558,02-09-86,Jalandar,Punjab,35786,Business Owner,,P,LOW
USR50965,Liam Sanghvi,KBQJR4410Y,5031 6048 7182,15-06-72 18:24,Dilli,Delhi,13995,Business Owner,03-Dec-25,V,LOW
USR50462,  Unni Ganesh  ,FFKDQ4495R,8998 8688 9509,23-03-79 3:57,BLR,Karnataka,"₹83,250",Freelancer,21-10-25,KYC_DONE,Medium
USR45435,Mitesh Parmar,YSUJP0508F,5.24E+11,30-12-60 19:43,bengaluru,Karnataka,,Gig Worker,25-06-25,V,LOW
USR-73693,  Pallavi Ghosh  ,,3779 7791 2104,06-01-61,chennai,Tamil Nadu,"₹39,951",Farmer,01-03-24,APPROVED,medium
USR22624,WRIDESH REGE,LFGVC6323Z,8.30E+12,02-11-73 21:39,bengaluru,Karnataka,"₹42,658",Unemployed,1752253301,KYC_DONE,medium
USR16084,Neel Barad,iibnk2027l,,222807984,New Delhi,Delhi,53.6k,Unemployed,15-10-24 7:41,Done,medium
USR98382,Eesha Ahuja,MSOZO6257M,6.54E+11,18-10-87,jaipur,Rajasthan,6337,Self Employed,01-25-2025,IN_PROGRESS,medium
USR73321,Yashodhara Srivastava,QJPSK5614I,,16-05-06 19:55,chennai,Tamil Nadu,25552,Salaried,27-11-25 10:59,Verified,unknown
USR42576,Maya Sha,WDCLJ0165V,2.99E+12,22-03-89,HYDERABAD,Telangana,"INR 33,096",Unemployed,26-01-25 3:49,Done,Medium
USR15388,Victor Bora,ZOGZV7069T,1.48E+11,16-04-90,Lucknow,Uttar Pradesh,49380,Farmer,25-01-26 21:52,APPROVED,Low
USR53258,Tamanna Kulkarni,EBJFG9564T,3.61E+11,,ASR,Punjab,,Business Owner,14-05-25 7:52,Rejected,medium
usr88731,Dayamai Rajan,LFMWN6601,2778 0104 2058,24-Jul-05,amritsar,Punjab,46219,Salaried,29-01-26,V,MEDIUM
USR90025,akshay borde,uzwpt9025t,6.17E+11,01-11-83 22:49,amritsar,Punjab,"₹28,248",Self Employed,1764558836,Rejected,High
usr_30572,Henry Borde,JPZID6484T,9.35E+11,,LKO,Uttar Pradesh,31469,Unemployed,06-01-25,KYC_DONE,Medium
USR76896,Zehaan Pradhan,DRZKK9516E,9.64E+11,13-04-92 4:30,Jaipur,Rajasthan,"₹21,164",Freelancer,25-03-26 2:14,Reject,LOW
USR-27213,vivaan contractor,AWNXV2466D,4.35E+11,,jalandhar,Punjab,,Unemployed,02-18-2026,V,low
11301,Baljiwan Singh,AUAIU7622K,7936 2210 0277,11-21-1997,Delhi,Delhi,,Farmer,26-08-25,R,medium
USR32699,Wakeeta Varghese,GYMYP0629T,9.18E+11,05-Jan-01,chennai,Tamil Nadu,53962,Retired,10-25-2024,V,Medium
USR98259,RohanGoswami,LCXDQ9990,8.34E+11,19-12-69 10:50,LKO,Uttar Pradesh,30049,Unemployed,23-Sep-25,Done,High
usr_52715,Balveer Karan,XOZAE 0338 D,9.66E+11,26-04-97,kolkata,West Bengal,"Rs. 10,289",Self Employed,13-10-24 17:06,PENDING,LOW
USR87916,Karan Bumb,,,09-Jun-77,Calcutta,West Bengal,29.8k,Gig Worker,,V,medium
usr12646,Isaiah Manne,PRJMI5110E,6.08E+11,03-10-83,LDH,Punjab,"Rs. 21,069",Self Employed,07-03-24 1:01,FAILED,LOW
USR79745,Fiyaz Tailor,LSVKY9795L,4.25E+11,23-12-95,ASR,Punjab,"Rs. 34,164",Freelancer,13-Aug-25,APPROVED,low
USR48034,Damyanti Bahl,NYAMK 7980 H,3481-5157-2431,23-11-60,Ludhiana,Punjab,-15546,Unemployed,21-03-24,Pending,High
USR-29940,ARADHANA DESAI,NMIBU-9526-I,2.66E+11,13-02-07 20:30,Hyderabad,Telangana,-25898,Retired,1762423753,KYC_DONE,medium
USR90963,Rajeshri Agarwal,ueetx4642r,XXXX-XXXX-4624,09-28-1961,Bengaluru,Karnataka,"Rs. 82,493",Gig Worker,08-12-25,Verified,Medium
USR40344,Kiaan Tiwari,LTNYI9373G,2.65E+11,08-02-85,Bombay,Maharashtra,18910,Student,08-10-24 5:58,Reject,medium
usr67888,WARDA BATRA,WNGKA0008J,2080 8655 9094,299084463,lucknow,Uttar Pradesh,58816,Business Owner,1766214372,Done,Low
USR 36735,Adweta Kurian,YVGMH-0816-V,9904 0642 2298,07-29-1989,pune,Maharashtra,,Gig Worker,08-27-2024,KYC_DONE,low
USR65784,Vrishti Pall,,1.87E+12,25-06-07 18:53,pune,Maharashtra,45755,Freelancer,1771781441,V,Medium
USR92707,Forum Khurana,KOPFS5943,0493-2379-8095,25-05-06,MUMBAI,Maharashtra,Not Available,Business Owner,10-02-26 15:04,KYC_DONE,LOW
USR 73068,Jagrati Saran,HRFCH 5615 N,5.65E+11,30-12-04,Poona,Maharashtra,"₹11,047",Gig Worker,03-08-24 21:21,APPROVED,medium
USR-69202,Devika Bava,JNTXO9579R,5.18E+11,02-01-65,MUMBAI,Maharashtra,18203,Retired,26-Jul-24,KYC_DONE,medium
USR-82277,Kala Dugar,IPWIV8502D,5911739255,07-14-2003,jalandhar,Punjab,"₹25,531",Unemployed,17-03-24 1:07,IN_PROGRESS,low
